what,kind,bundleId,bundleVersion,description,time
started,bundle,org.jboss.tools.common.model,3.3.0.v20110624-0455-H3-M2,"org.jboss.tools.common.model",1316682742218
started,bundle,org.jboss.tools.runtime,1.3.0.v20110624-0453-H4-M2,"org.jboss.tools.runtime",1316682742218
started,bundle,org.jboss.tools.runtime.ui,1.3.0.v20110624-0453-H4-M2,"org.jboss.tools.runtime.ui",1316682742343
started,bundle,org.jboss.tools.usage,1.1.0.v20110624-0536-H4-M2,"org.jboss.tools.usage",1316682742546
started,bundle,org.jboss.tools.jst.web.ui,3.3.0.v20110624-0507-H3-M2,"org.jboss.tools.jst.web.ui",1316682742718
started,bundle,org.jboss.tools.runtime.core,1.3.0.v20110624-0453-H4-M2,"org.jboss.tools.runtime.core",1316682743468
started,bundle,org.jboss.tools.common.projecttemplates,3.3.0.v20110624-0455-H3-M2,"org.jboss.tools.common.projecttemplates",1316682750312
started,bundle,org.jboss.tools.jst.web,3.3.0.v20110624-0507-H3-M2,"org.jboss.tools.jst.web",1316682750375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316682857656
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316682857671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316682857796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316684364296
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316684366156
started,bundle,org.jboss.tools.common.model.ui,3.3.0.v20110624-0455-H3-M2,"org.jboss.tools.common.model.ui",1316684368250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316684375875
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316684375937
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316684376015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316684544140
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316684552375
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316684756531
started,bundle,org.eclipse.jst.jsp.ui,1.1.600.v201105092017,"org.eclipse.jst.jsp.ui",1316684756812
started,bundle,org.eclipse.jst.jsp.core,1.2.400.v201105162116,"org.eclipse.jst.jsp.core",1316684756890
started,bundle,org.jboss.tools.jst.jsp,3.3.0.v20110624-0507-H3-M2,"org.jboss.tools.jst.jsp",1316684756984
started,bundle,org.jboss.tools.common.el.core,3.3.0.v20110624-0455-H3-M2,"org.jboss.tools.common.el.core",1316684757000
started,bundle,org.jboss.tools.jst.web.kb,3.3.0.v20110624-0507-H3-M2,"org.jboss.tools.jst.web.kb",1316684757156
started,bundle,org.eclipse.wst.css.core,1.1.500.v201104191926,"org.eclipse.wst.css.core",1316684757156
started,bundle,org.jboss.tools.cdi.core,1.2.0.v20110624-0519-H3-M2,"org.jboss.tools.cdi.core",1316684757312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316684767140
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316684775109
started,bundle,com.adobe.flexide.css.core,4.5.1.313231,"com.adobe.flexide.css.core",1316684775437
started,bundle,com.adobe.flexide.mxml.core,4.5.1.313231,"com.adobe.flexide.mxml.core",1316684775562
opened,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316684776796
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316684777390
opened,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.as.editor.asdocviewer",1316684777968
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316684778000
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1316684778031
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1316684778062
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316684778093
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316684778906
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316684786343
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316684786375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316684786468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316684951031
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316684961625
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316684961703
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316684961796
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316684987734
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316684990140
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1316684996343
closed,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316684996359
closed,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.as.editor.asdocviewer",1316684996578
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316684998968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685002609
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316685004734
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685005343
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685006031
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685006109
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685006203
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685027765
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685033593
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316685036000
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685036953
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1316685037015
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685037468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685037484
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685037578
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685094750
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685112390
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685113421
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685114468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685114562
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685121906
started,bundle,org.jboss.ide.eclipse.archives.core,3.2.1.v20110624-0434-H3-M2,"org.jboss.ide.eclipse.archives.core",1316685131250
started,bundle,org.jboss.ide.eclipse.archives.webtools,2.2.0.v20110624-0505-H8-M2,"org.jboss.ide.eclipse.archives.webtools",1316685131250
started,bundle,org.jboss.ide.eclipse.as.wtp.core,2.2.0.v20110624-0505-H8-M2,"org.jboss.ide.eclipse.as.wtp.core",1316685131265
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316685133500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685134078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685135218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685282531
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685312218
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685312250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685312359
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685321984
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685325937
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685327796
error,log,,,"Error creating actionscript project for epmr_common_flex",1316685327953
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685328421
started,bundle,org.eclipse.jpt.common.core,1.0.0.v201105180000,"org.eclipse.jpt.common.core",1316685329250
started,bundle,org.eclipse.jpt.jpa.core,3.0.0.v201105250001,"org.eclipse.jpt.jpa.core",1316685329250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685330093
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685335718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685337593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685337968
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685338500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685340187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685349234
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685360921
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685363468
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1316685363500
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685372734
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316685374531
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685445156
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1316685445203
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316685447796
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316685451421
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316691957234
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1316691957281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316691965562
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316691965593
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316691965718
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316691973671
activated,editor,org.eclipse.wst.xml.ui,1.1.200.v201105111835,"org.eclipse.wst.xml.ui.internal.tabletree.XMLMultiPageEditorPart",1316691974250
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316691975468
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316691978859
opened,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316691978953
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316691979125
opened,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.as.editor.asdocviewer",1316691979406
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316691979421
activated,view,org.eclipse.ui.views,3.6.0.I20110412-0800,"org.eclipse.ui.views.ContentOutline",1316691979437
activated,view,org.eclipse.ui.ide,3.7.0.I20110519-0100,"org.eclipse.ui.views.ProblemView",1316691979437
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316691979453
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316691979828
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316691979828
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316691980031
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316692475203
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316692478578
activated,editor,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.actionscript.ActionScriptEditor",1316692514890
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316692524312
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316692528156
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316692528265
started,bundle,org.eclipse.wst.html.core,1.1.500.v201104191551,"org.eclipse.wst.html.core",1316692529359
started,bundle,com.adobe.flexide.externaleditors,4.5.1.313231,"com.adobe.flexide.externaleditors",1316692536640
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316692537187
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316692538156
started,bundle,com.adobe.flexbuilder.crimson,4.5.1.313231,"com.adobe.flexbuilder.crimson",1316692539312
started,bundle,com.adobe.flexide.playerview,4.5.1.313231,"com.adobe.flexide.playerview",1316692540453
started,bundle,com.adobe.flexbuilder.designview,4.5.1.313231,"com.adobe.flexbuilder.designview",1316692540562
started,bundle,com.adobe.flexide.designitems,4.5.1.313231,"com.adobe.flexide.designitems",1316692540718
opened,editor,com.adobe.flexbuilder.mxml.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1316692541531
activated,editor,com.adobe.flexbuilder.mxml.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1316692542125
started,bundle,com.adobe.flexide.embeddedplayer,4.5.1.313231,"com.adobe.flexide.embeddedplayer",1316692543828
activated,view,com.adobe.flexbuilder.as.editor,4.5.1.313231,"com.adobe.flexbuilder.packageexplorer",1316692553671
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316692587093
started,bundle,org.eclipse.ant.ui,3.5.100.v20110510,"org.eclipse.ant.ui",1316692590171
started,bundle,org.eclipse.pde.launching,3.6.0.v20110506,"org.eclipse.pde.launching",1316692590328
started,bundle,org.eclipse.ui.views.log,1.0.200.v20110404,"org.eclipse.ui.views.log",1316692590390
started,bundle,org.eclipse.pde.ui,3.6.100.v20110603,"org.eclipse.pde.ui",1316692590515
started,bundle,org.eclipse.pde.core,3.7.0.v20110603,"org.eclipse.pde.core",1316692591406
started,bundle,org.eclipse.wst.jsdt.debug.rhino.ui,1.0.0.v201103232243,"org.eclipse.wst.jsdt.debug.rhino.ui",1316692591500
started,bundle,org.eclipse.wst.jsdt.manipulation,1.0.300.v201104272153,"org.eclipse.wst.jsdt.manipulation",1316692591843
started,bundle,org.eclipse.wst.jsdt.core,1.1.100.v201104272153,"org.eclipse.wst.jsdt.core",1316692592265
started,bundle,org.eclipse.wst.jsdt.ui,1.1.100.v201105041953,"org.eclipse.wst.jsdt.ui",1316692592453
error,log,,,"checkThread failed",1316692595015
error,log,,,"checkThread failed",1316692595015
error,log,,,"checkThread failed",1316692595015
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316692595078
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316692595250
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316692595265
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1316692595281
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316692604406
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316692607843
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316692609046
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.copy",1316692610500
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316692610937
executed,command,org.eclipse.ltk.ui.refactoring,3.6.0.v20110505-0800,"org.eclipse.ltk.ui.refactoring.commands.renameResource",1316692610968
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316692624875
executed,command,org.eclipse.ui,3.7.0.I20110602-0100,"org.eclipse.ui.edit.paste",1316692626843
started,bundle,org.eclipse.equinox.p2.garbagecollector,1.0.200.v20110510,"org.eclipse.equinox.p2.garbagecollector",1316692775484
started,bundle,com.adobe.flexbuilder.flexunit,4.5.1.313231,"com.adobe.flexbuilder.flexunit",1316692801687
activated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316692802375
deactivated,workbench,org.eclipse.ui.workbench,3.7.0.I20110519-0100,"",1316692802515
started,bundle,org.eclipse.jst.j2ee.web,1.1.500.v201103021755,"org.eclipse.jst.j2ee.web",1316692802812
started,bundle,org.eclipse.jst.common.frameworks,1.1.500.v201104081500,"org.eclipse.jst.common.frameworks",1316692803156
opened,editor,com.adobe.flexbuilder.mxml.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1316692803156
started,bundle,org.eclipse.jst.server.core,1.2.202.v20110419,"org.eclipse.jst.server.core",1316692803218
activated,editor,com.adobe.flexbuilder.mxml.editor,4.5.1.313231,"com.adobe.flexbuilder.editors.mxml.MXMLEditor",1316692803234
started,bundle,org.eclipse.jst.jsf.common,1.2.3.v201104061039,"org.eclipse.jst.jsf.common",1316692807656
started,bundle,org.eclipse.jst.jsf.core,1.3.5.v201105031140,"org.eclipse.jst.jsf.core",1316692807703
started,bundle,org.jboss.ide.eclipse.as.classpath.core,2.2.0.v20110624-0505-H8-M2,"org.jboss.ide.eclipse.as.classpath.core",1316692807906
started,bundle,org.jboss.tools.ws.jaxrs.ui,1.2.0.v20110624-0533-H6-M2,"org.jboss.tools.ws.jaxrs.ui",1316692808187
started,bundle,org.eclipse.jst.j2ee.ui,1.1.500.v201104151900,"org.eclipse.jst.j2ee.ui",1316692808718
started,bundle,org.eclipse.jst.j2ee.ejb,1.1.502.v201105180500,"org.eclipse.jst.j2ee.ejb",1316692809234
started,bundle,org.eclipse.jst.j2ee.jca,1.1.400.v201005270700,"org.eclipse.jst.j2ee.jca",1316692809265
started,bundle,org.eclipse.jst.jee,1.0.401.v201105122000,"org.eclipse.jst.jee",1316692809312
started,bundle,org.eclipse.jst.jee.ejb,1.0.301.v201007070821,"org.eclipse.jst.jee.ejb",1316692809343
started,bundle,org.eclipse.jst.jee.web,1.0.301.v201007070907,"org.eclipse.jst.jee.web",1316692809359
started,bundle,org.eclipse.xsd,2.6.0.v20100914-1218,"org.eclipse.xsd",1316692809875
